# 性能日志 - 比特币密钥碰撞检测
# 创建时间: 2026-04-21T01:52:20.479782
# 格式: timestamp,speed,total_checked,matches,cpu_usage,memory_usage,threads
1776707584.2388213,2262.6355041875145,1000,0,109.2,235.34375,5
1776707585.0915616,2215.8073771422805,1000,0,93.4,241.40625,5
1776707585.6929715,2862.3652861338896,1000,0,93.7,242.35546875,5
1776707586.5092428,2916.0341750564357,1000,0,93.5,240.1484375,5
1776707587.7643583,3098.9333319541593,1000,0,109.1,141.68359375,3
1776707588.2762845,2723.3123050512027,1000,0,93.6,235.01171875,5
1776707589.4356604,2262.6355041875145,1000,0,109.2,235.34375,5
1776707590.2920105,2215.8073771422805,1000,0,109.1,241.40625,5
1776707590.896626,2862.3652861338896,1000,0,77.9,242.35546875,5
1776707591.7739441,2916.0341750564357,1000,0,45.3,240.1484375,5
1776707592.9589338,3098.9333319541593,1000,0,93.6,141.68359375,3
1776707593.486957,2723.3123050512027,1000,0,109.2,235.01171875,5
1776707594.641423,2262.6355041875145,1000,0,109.2,235.34765625,5
1776707595.4756951,2215.8073771422805,1000,0,108.9,241.40625,5
1776707596.1067815,2862.3652861338896,1000,0,109.3,242.35546875,5
1776707596.9949813,2916.0341750564357,1000,0,93.6,240.15234375,5
1776707598.154424,3098.9333319541593,1000,0,109.1,141.69140625,3
1776707598.6831596,2723.3123050512027,1000,0,93.2,235.015625,5
1776707599.8460572,2262.6355041875145,1000,0,109.2,235.3515625,5
1776707600.6828399,2215.8073771422805,1000,0,93.2,241.40625,5
1776707601.3077755,2862.3652861338896,1000,0,93.7,242.359375,5
1776707602.2006688,2916.0341750564357,1000,0,93.6,240.15234375,5
1776707603.3546176,3098.9333319541593,1000,0,93.5,141.69140625,3
1776707603.874076,2723.3123050512027,1000,0,109.1,235.015625,5
1776707605.0425208,2262.6355041875145,1000,0,93.6,235.36328125,5
1776707605.8967233,2215.8073771422805,1000,0,109.3,241.40625,5
1776707606.5092964,2862.3652861338896,1000,0,93.5,242.359375,5
1776707607.4111695,2916.0341750564357,1000,0,109.2,240.15234375,5
1776707608.5446959,3098.9333319541593,1000,0,109.1,141.6953125,3
1776707609.0719159,2723.3123050512027,1000,0,93.6,235.015625,5
1776707610.2476108,2262.6355041875145,1000,0,93.3,235.36328125,5
1776707611.095414,2215.8073771422805,1000,0,93.5,241.421875,5
1776707611.7115283,2862.3652861338896,1000,0,93.7,242.36328125,5
1776707612.6072526,2916.0341750564357,1000,0,108.8,240.15234375,5
1776707613.734447,3098.9333319541593,1000,0,108.9,141.6953125,3
1776707614.2837424,2723.3123050512027,1000,0,109.3,235.015625,5
1776707615.4462662,2262.6355041875145,1000,0,93.6,235.3671875,5
1776707616.3041854,2215.8073771422805,1000,0,93.7,241.4375,5
1776707616.9187875,2862.3652861338896,1000,0,108.9,242.37890625,5
1776707617.8134816,2916.0341750564357,1000,0,93.5,240.15234375,5
1776707618.9407825,3098.9333319541593,1000,0,93.6,141.6953125,3
1776707619.5079954,2723.3123050512027,1000,0,109.1,235.08203125,5
1776707620.6478627,2262.6355041875145,1000,0,108.7,235.37890625,5
1776707621.5048819,2215.8073771422805,1000,0,108.7,241.44921875,5
1776707622.1206694,2862.3652861338896,1000,0,93.2,242.37890625,5
1776707623.019091,2916.0341750564357,1000,0,93.2,240.15234375,5
1776707624.1721942,3098.9333319541593,1000,0,109.2,141.6953125,3
1776707624.7218912,2723.3123050512027,1000,0,109.2,235.08203125,5
1776707625.8544254,2262.6355041875145,1000,0,109.1,235.3828125,5
1776707626.6970892,2215.8073771422805,1000,0,108.7,241.45703125,5
1776707627.3440442,2862.3652861338896,1000,0,77.6,242.37890625,5
1776707628.2136073,2916.0341750564357,1000,0,108.8,240.15234375,5
1776707629.3775492,3098.9333319541593,1000,0,109.0,141.6953125,3
1776707629.921795,2723.3123050512027,1000,0,93.5,235.08203125,5
1776707631.0561597,2262.6355041875145,1000,0,77.9,235.38671875,5
1776707631.8961399,2215.8073771422805,1000,0,108.7,241.51953125,5
1776707632.5437095,2862.3652861338896,1000,0,93.6,242.3828125,5
1776707633.406692,2916.0341750564357,1000,0,108.8,240.15234375,5
1776707634.5723531,3098.9333319541593,1000,0,93.3,141.6953125,3
1776707635.1189384,2723.3123050512027,1000,0,93.2,235.08203125,5
1776707636.2536986,2262.6355041875145,1000,0,109.2,235.40625,5
1776707637.1145577,2215.8073771422805,1000,0,93.6,241.51953125,5
1776707637.7438722,2862.3652861338896,1000,0,77.8,242.3828125,5
1776707638.600922,2916.0341750564357,1000,0,93.2,240.15234375,5
1776707639.775598,3098.9333319541593,1000,0,93.4,141.6953125,3
1776707640.3154309,2723.3123050512027,1000,0,109.0,235.08203125,5
1776707641.4555256,2262.6355041875145,1000,0,93.6,235.40625,5
1776707642.315841,2215.8073771422805,1000,0,108.8,241.51953125,5
1776707642.9297268,2862.3652861338896,1000,0,108.8,242.4453125,5
1776707643.7995486,2916.0341750564357,1000,0,93.5,240.15234375,5
1776707644.9751275,3098.9333319541593,1000,0,93.7,141.6953125,3
1776707645.51521,2723.3123050512027,1000,0,109.1,235.08203125,5
1776707646.6670935,2262.6355041875145,1000,0,93.6,235.40625,5
1776707647.523337,2215.8073771422805,1000,0,93.6,241.51953125,5
1776707648.1289694,2862.3652861338896,1000,0,109.3,242.44921875,5
1776707649.0331502,2916.0341750564357,1000,0,108.7,240.15234375,5
1776707650.1653728,3098.9333319541593,1000,0,108.7,141.6953125,3
1776707650.7077625,2723.3123050512027,1000,0,93.2,235.08203125,5
1776707651.8485541,2262.6355041875145,1000,0,109.2,235.40625,5
1776707652.7103534,2215.8073771422805,1000,0,108.7,241.51953125,5
1776707653.3372257,2862.3652861338896,1000,0,93.5,242.44921875,5
1776707654.2287614,2916.0341750564357,1000,0,93.2,240.15234375,5
1776707655.342239,3098.9333319541593,1000,0,93.2,141.6953125,3
1776707655.979585,2723.3123050512027,1000,0,80.5,235.08203125,5
1776707657.0376482,2262.6355041875145,1000,0,93.6,235.40625,5
1776707657.9035382,2215.8073771422805,1000,0,93.6,241.5234375,5
1776707658.559554,2862.3652861338896,1000,0,93.5,242.44921875,5
1776707659.425746,2916.0341750564357,1000,0,93.4,240.15234375,5
1776707660.5328207,3098.9333319541593,1000,0,109.0,141.6953125,3
1776707661.2033556,2723.3123050512027,1000,0,109.2,235.08203125,5
1776707662.2324376,2262.6355041875145,1000,0,93.6,235.421875,5
1776707663.1066253,2215.8073771422805,1000,0,93.7,241.52734375,5
1776707663.750255,2862.3652861338896,1000,0,93.6,242.44921875,5
1776707664.648603,2916.0341750564357,1000,0,93.3,240.15234375,5
1776707665.7267392,3098.9333319541593,1000,0,93.3,141.6953125,3
1776707666.3961148,2723.3123050512027,1000,0,109.1,235.08203125,5
1776707667.4302068,2262.6355041875145,1000,0,93.4,235.4296875,5
